year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,pres,pres_source,cldc,cldc_source,coco,coco_source,datetime
2025,9,20,0,25.6,metno_forecast,73,metno_forecast,0.3,metno_forecast,127,metno_forecast,21.6,metno_forecast,1013.4,metno_forecast,4.0,metno_forecast,17.0,metno_forecast,2025-09-20 00:00:00
2025,9,20,1,24.6,metno_forecast,80,metno_forecast,0.0,metno_forecast,120,metno_forecast,12.2,metno_forecast,1013.9,metno_forecast,3.0,metno_forecast,3.0,metno_forecast,2025-09-20 01:00:00
2025,9,20,2,24.1,metno_forecast,83,metno_forecast,0.0,metno_forecast,116,metno_forecast,9.7,metno_forecast,1014.4,metno_forecast,2.0,metno_forecast,3.0,metno_forecast,2025-09-20 02:00:00
2025,9,20,3,23.5,metno_forecast,84,metno_forecast,0.0,metno_forecast,104,metno_forecast,6.8,metno_forecast,1015.1,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-20 03:00:00
2025,9,20,4,23.4,metno_forecast,85,metno_forecast,0.0,metno_forecast,104,metno_forecast,7.6,metno_forecast,1015.6,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-20 04:00:00
2025,9,20,5,23.1,metno_forecast,87,metno_forecast,0.0,metno_forecast,139,metno_forecast,9.0,metno_forecast,1015.7,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-20 05:00:00
2025,9,20,6,22.9,metno_forecast,89,metno_forecast,0.0,metno_forecast,160,metno_forecast,6.5,metno_forecast,1015.7,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-20 06:00:00
2025,9,20,7,22.6,metno_forecast,92,metno_forecast,0.0,metno_forecast,126,metno_forecast,5.8,metno_forecast,1015.8,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-20 07:00:00
2025,9,20,8,21.4,metno_forecast,97,metno_forecast,0.0,metno_forecast,295,metno_forecast,2.9,metno_forecast,1015.3,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-20 08:00:00
2025,9,20,9,21.4,metno_forecast,96,metno_forecast,0.0,metno_forecast,299,metno_forecast,2.5,metno_forecast,1015.4,metno_forecast,7.0,metno_forecast,2.0,metno_forecast,2025-09-20 09:00:00
2025,9,20,10,21.1,metno_forecast,97,metno_forecast,0.0,metno_forecast,294,metno_forecast,2.2,metno_forecast,1015.3,metno_forecast,7.0,metno_forecast,3.0,metno_forecast,2025-09-20 10:00:00
2025,9,20,11,21.4,metno_forecast,97,metno_forecast,0.0,metno_forecast,248,metno_forecast,2.9,metno_forecast,1015.3,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-20 11:00:00
2025,9,20,12,21.2,metno_forecast,97,metno_forecast,0.0,metno_forecast,12,metno_forecast,2.9,metno_forecast,1015.9,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-20 12:00:00
2025,9,20,13,22.1,metno_forecast,92,metno_forecast,0.0,metno_forecast,40,metno_forecast,4.7,metno_forecast,1015.9,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-20 13:00:00
2025,9,20,14,22.8,metno_forecast,89,metno_forecast,0.0,metno_forecast,100,metno_forecast,6.5,metno_forecast,1016.1,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-20 14:00:00
2025,9,20,15,23.8,metno_forecast,83,metno_forecast,0.0,metno_forecast,108,metno_forecast,7.2,metno_forecast,1016.5,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-20 15:00:00
2025,9,20,16,25.5,metno_forecast,75,metno_forecast,0.0,metno_forecast,100,metno_forecast,7.6,metno_forecast,1016.5,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-20 16:00:00
2025,9,20,17,26.6,metno_forecast,69,metno_forecast,0.1,metno_forecast,118,metno_forecast,9.7,metno_forecast,1016.5,metno_forecast,5.0,metno_forecast,7.0,metno_forecast,2025-09-20 17:00:00
2025,9,20,18,28.1,metno_forecast,63,metno_forecast,0.1,metno_forecast,118,metno_forecast,12.6,metno_forecast,1015.7,metno_forecast,3.0,metno_forecast,17.0,metno_forecast,2025-09-20 18:00:00
2025,9,20,19,28.9,metno_forecast,60,metno_forecast,0.1,metno_forecast,122,metno_forecast,14.4,metno_forecast,1014.8,metno_forecast,2.0,metno_forecast,17.0,metno_forecast,2025-09-20 19:00:00
2025,9,20,20,29.5,metno_forecast,58,metno_forecast,0.2,metno_forecast,119,metno_forecast,15.8,metno_forecast,1013.5,metno_forecast,2.0,metno_forecast,17.0,metno_forecast,2025-09-20 20:00:00
2025,9,20,21,29.6,metno_forecast,59,metno_forecast,0.1,metno_forecast,113,metno_forecast,16.6,metno_forecast,1012.3,metno_forecast,2.0,metno_forecast,17.0,metno_forecast,2025-09-20 21:00:00
2025,9,20,22,29.1,metno_forecast,60,metno_forecast,0.0,metno_forecast,124,metno_forecast,18.4,metno_forecast,1011.7,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-20 22:00:00
2025,9,20,23,29.1,metno_forecast,60,metno_forecast,0.0,metno_forecast,131,metno_forecast,18.7,metno_forecast,1011.6,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-20 23:00:00
2025,9,21,0,27.4,metno_forecast,69,metno_forecast,0.0,metno_forecast,138,metno_forecast,20.5,metno_forecast,1012.1,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-21 00:00:00
2025,9,21,1,26.0,metno_forecast,77,metno_forecast,0.0,metno_forecast,118,metno_forecast,16.9,metno_forecast,1012.7,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-21 01:00:00
2025,9,21,2,25.0,metno_forecast,82,metno_forecast,0.0,metno_forecast,110,metno_forecast,14.0,metno_forecast,1013.7,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-21 02:00:00
2025,9,21,3,24.4,metno_forecast,84,metno_forecast,0.0,metno_forecast,110,metno_forecast,14.8,metno_forecast,1014.5,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-21 03:00:00
2025,9,21,4,24.1,metno_forecast,85,metno_forecast,0.0,metno_forecast,120,metno_forecast,13.0,metno_forecast,1014.5,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-21 04:00:00
2025,9,21,5,23.6,metno_forecast,88,metno_forecast,0.0,metno_forecast,130,metno_forecast,10.8,metno_forecast,1014.6,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-21 05:00:00
2025,9,21,6,23.2,metno_forecast,90,metno_forecast,0.0,metno_forecast,126,metno_forecast,10.4,metno_forecast,1014.7,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-21 06:00:00
2025,9,21,7,23.1,metno_forecast,92,metno_forecast,0.0,metno_forecast,132,metno_forecast,9.7,metno_forecast,1014.6,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-21 07:00:00
2025,9,21,8,22.6,metno_forecast,95,metno_forecast,0.0,metno_forecast,136,metno_forecast,8.6,metno_forecast,1013.9,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-21 08:00:00
2025,9,21,9,22.2,metno_forecast,95,metno_forecast,0.0,metno_forecast,81,metno_forecast,5.4,metno_forecast,1013.0,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-21 09:00:00
2025,9,21,10,22.1,metno_forecast,96,metno_forecast,0.0,metno_forecast,40,metno_forecast,4.3,metno_forecast,1012.7,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-21 10:00:00
2025,9,21,11,21.9,metno_forecast,97,metno_forecast,0.0,metno_forecast,24,metno_forecast,4.7,metno_forecast,1012.9,metno_forecast,3.0,metno_forecast,2.0,metno_forecast,2025-09-21 11:00:00
2025,9,21,12,21.8,metno_forecast,97,metno_forecast,0.0,metno_forecast,22,metno_forecast,4.7,metno_forecast,1013.2,metno_forecast,6.0,metno_forecast,2.0,metno_forecast,2025-09-21 12:00:00
2025,9,21,13,22.1,metno_forecast,96,metno_forecast,0.0,metno_forecast,39,metno_forecast,6.1,metno_forecast,1013.5,metno_forecast,6.0,metno_forecast,3.0,metno_forecast,2025-09-21 13:00:00
2025,9,21,14,23.5,metno_forecast,89,metno_forecast,0.0,metno_forecast,95,metno_forecast,7.9,metno_forecast,1013.5,metno_forecast,4.0,metno_forecast,3.0,metno_forecast,2025-09-21 14:00:00
2025,9,21,15,25.4,metno_forecast,77,metno_forecast,0.0,metno_forecast,128,metno_forecast,10.1,metno_forecast,1013.7,metno_forecast,5.0,metno_forecast,3.0,metno_forecast,2025-09-21 15:00:00
2025,9,21,16,26.9,metno_forecast,70,metno_forecast,0.0,metno_forecast,135,metno_forecast,12.2,metno_forecast,1013.8,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-21 16:00:00
2025,9,21,17,27.6,metno_forecast,66,metno_forecast,0.0,metno_forecast,129,metno_forecast,13.7,metno_forecast,1013.9,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-21 17:00:00
2025,9,21,18,29.1,metno_forecast,60,metno_forecast,0.0,metno_forecast,123,metno_forecast,13.7,metno_forecast,1013.1,metno_forecast,4.0,metno_forecast,3.0,metno_forecast,2025-09-21 18:00:00
2025,9,21,19,30.6,metno_forecast,58,metno_forecast,0.0,metno_forecast,120,metno_forecast,15.8,metno_forecast,1011.5,metno_forecast,2.0,metno_forecast,3.0,metno_forecast,2025-09-21 19:00:00
2025,9,21,20,31.1,metno_forecast,56,metno_forecast,0.0,metno_forecast,118,metno_forecast,17.3,metno_forecast,1010.4,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-21 20:00:00
2025,9,21,21,31.5,metno_forecast,53,metno_forecast,0.0,metno_forecast,121,metno_forecast,17.3,metno_forecast,1009.5,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-21 21:00:00
2025,9,21,22,30.8,metno_forecast,55,metno_forecast,0.1,metno_forecast,121,metno_forecast,17.3,metno_forecast,1008.9,metno_forecast,3.0,metno_forecast,17.0,metno_forecast,2025-09-21 22:00:00
2025,9,21,23,30.2,metno_forecast,56,metno_forecast,0.0,metno_forecast,126,metno_forecast,18.0,metno_forecast,1008.6,metno_forecast,3.0,metno_forecast,2.0,metno_forecast,2025-09-21 23:00:00
2025,9,22,0,29.5,metno_forecast,60,metno_forecast,0.0,metno_forecast,129,metno_forecast,15.5,metno_forecast,1009.0,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-22 00:00:00
2025,9,22,1,28.1,metno_forecast,66,metno_forecast,0.0,metno_forecast,143,metno_forecast,11.5,metno_forecast,1009.3,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-22 01:00:00
2025,9,22,2,27.5,metno_forecast,70,metno_forecast,0.0,metno_forecast,149,metno_forecast,11.2,metno_forecast,1009.9,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-22 02:00:00
2025,9,22,3,26.9,metno_forecast,72,metno_forecast,0.0,metno_forecast,136,metno_forecast,13.7,metno_forecast,1011.0,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-22 03:00:00
2025,9,22,4,26.0,metno_forecast,77,metno_forecast,0.0,metno_forecast,121,metno_forecast,17.3,metno_forecast,1011.5,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-22 04:00:00
2025,9,22,5,25.0,metno_forecast,81,metno_forecast,0.0,metno_forecast,122,metno_forecast,18.0,metno_forecast,1011.3,metno_forecast,0.0,metno_forecast,2.0,metno_forecast,2025-09-22 05:00:00
2025,9,22,6,24.4,metno_forecast,85,metno_forecast,0.0,metno_forecast,119,metno_forecast,16.6,metno_forecast,1011.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-22 06:00:00
2025,9,22,7,23.8,metno_forecast,88,metno_forecast,0.0,metno_forecast,111,metno_forecast,14.8,metno_forecast,1011.3,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-22 07:00:00
2025,9,22,8,23.1,metno_forecast,91,metno_forecast,0.0,metno_forecast,101,metno_forecast,11.5,metno_forecast,1010.8,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-22 08:00:00
2025,9,22,9,22.8,metno_forecast,94,metno_forecast,0.0,metno_forecast,72,metno_forecast,7.2,metno_forecast,1010.4,metno_forecast,2.0,metno_forecast,1.0,metno_forecast,2025-09-22 09:00:00
2025,9,22,10,22.5,metno_forecast,94,metno_forecast,0.0,metno_forecast,61,metno_forecast,6.1,metno_forecast,1010.1,metno_forecast,7.0,metno_forecast,2.0,metno_forecast,2025-09-22 10:00:00
2025,9,22,11,22.4,metno_forecast,95,metno_forecast,0.0,metno_forecast,203,metno_forecast,4.0,metno_forecast,1010.2,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-22 11:00:00
2025,9,22,12,22.6,metno_forecast,94,metno_forecast,0.0,metno_forecast,330,metno_forecast,5.8,metno_forecast,1010.4,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-22 12:00:00
2025,9,22,13,22.8,metno_forecast,93,metno_forecast,0.0,metno_forecast,347,metno_forecast,7.2,metno_forecast,1010.6,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-22 13:00:00
2025,9,22,14,23.8,metno_forecast,88,metno_forecast,0.0,metno_forecast,7,metno_forecast,5.8,metno_forecast,1011.3,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-22 14:00:00
2025,9,22,15,24.6,metno_forecast,84,metno_forecast,0.0,metno_forecast,33,metno_forecast,6.1,metno_forecast,1011.4,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-22 15:00:00
2025,9,22,16,26.6,metno_forecast,73,metno_forecast,0.0,metno_forecast,99,metno_forecast,12.2,metno_forecast,1011.5,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-22 16:00:00
2025,9,22,17,28.8,metno_forecast,62,metno_forecast,0.0,metno_forecast,117,metno_forecast,16.2,metno_forecast,1011.3,metno_forecast,4.0,metno_forecast,3.0,metno_forecast,2025-09-22 17:00:00
2025,9,22,18,30.6,metno_forecast,54,metno_forecast,0.0,metno_forecast,117,metno_forecast,16.9,metno_forecast,1010.6,metno_forecast,2.0,metno_forecast,3.0,metno_forecast,2025-09-22 18:00:00
2025,9,22,19,31.7,metno_forecast,50,metno_forecast,0.0,metno_forecast,116,metno_forecast,18.0,metno_forecast,1009.6,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-22 19:00:00
2025,9,22,20,32.8,metno_forecast,47,metno_forecast,0.0,metno_forecast,117,metno_forecast,18.7,metno_forecast,1008.1,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-22 20:00:00
2025,9,22,21,33.0,metno_forecast,45,metno_forecast,0.0,metno_forecast,122,metno_forecast,16.9,metno_forecast,1007.5,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-22 21:00:00
2025,9,22,22,33.2,metno_forecast,42,metno_forecast,0.0,metno_forecast,117,metno_forecast,17.6,metno_forecast,1006.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-22 22:00:00
2025,9,22,23,32.7,metno_forecast,44,metno_forecast,0.0,metno_forecast,125,metno_forecast,20.5,metno_forecast,1006.4,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-22 23:00:00
2025,9,23,0,31.2,metno_forecast,50,metno_forecast,0.0,metno_forecast,137,metno_forecast,19.1,metno_forecast,1006.9,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-23 00:00:00
2025,9,23,1,30.0,metno_forecast,54,metno_forecast,0.0,metno_forecast,133,metno_forecast,13.7,metno_forecast,1007.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 01:00:00
2025,9,23,2,29.1,metno_forecast,59,metno_forecast,0.0,metno_forecast,148,metno_forecast,13.3,metno_forecast,1007.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 02:00:00
2025,9,23,3,28.2,metno_forecast,62,metno_forecast,0.0,metno_forecast,150,metno_forecast,11.5,metno_forecast,1008.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 03:00:00
2025,9,23,4,27.1,metno_forecast,67,metno_forecast,0.0,metno_forecast,130,metno_forecast,12.6,metno_forecast,1009.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 04:00:00
2025,9,23,5,26.1,metno_forecast,74,metno_forecast,0.0,metno_forecast,98,metno_forecast,18.4,metno_forecast,1009.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 05:00:00
2025,9,23,6,25.4,metno_forecast,77,metno_forecast,0.0,metno_forecast,118,metno_forecast,21.6,metno_forecast,1010.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 06:00:00
2025,9,23,7,25.0,metno_forecast,78,metno_forecast,0.0,metno_forecast,119,metno_forecast,20.5,metno_forecast,1010.3,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 07:00:00
2025,9,23,8,24.4,metno_forecast,82,metno_forecast,0.0,metno_forecast,122,metno_forecast,18.4,metno_forecast,1010.3,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 08:00:00
2025,9,23,9,23.8,metno_forecast,87,metno_forecast,0.0,metno_forecast,124,metno_forecast,15.8,metno_forecast,1010.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 09:00:00
2025,9,23,10,23.2,metno_forecast,91,metno_forecast,0.0,metno_forecast,119,metno_forecast,14.8,metno_forecast,1009.9,metno_forecast,2.0,metno_forecast,1.0,metno_forecast,2025-09-23 10:00:00
2025,9,23,11,22.8,metno_forecast,93,metno_forecast,0.0,metno_forecast,107,metno_forecast,14.4,metno_forecast,1010.3,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-23 11:00:00
2025,9,23,12,22.4,metno_forecast,95,metno_forecast,0.0,metno_forecast,101,metno_forecast,12.2,metno_forecast,1010.8,metno_forecast,7.0,metno_forecast,2.0,metno_forecast,2025-09-23 12:00:00
2025,9,23,13,23.1,metno_forecast,93,metno_forecast,0.0,metno_forecast,105,metno_forecast,13.3,metno_forecast,1011.4,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-23 13:00:00
2025,9,23,14,23.8,metno_forecast,89,metno_forecast,0.0,metno_forecast,125,metno_forecast,18.4,metno_forecast,1012.1,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-23 14:00:00
2025,9,23,15,24.8,metno_forecast,83,metno_forecast,0.0,metno_forecast,129,metno_forecast,16.9,metno_forecast,1012.6,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-23 15:00:00
2025,9,23,16,27.1,metno_forecast,71,metno_forecast,0.0,metno_forecast,122,metno_forecast,15.8,metno_forecast,1012.5,metno_forecast,3.0,metno_forecast,3.0,metno_forecast,2025-09-23 16:00:00
2025,9,23,17,29.2,metno_forecast,61,metno_forecast,0.0,metno_forecast,119,metno_forecast,16.2,metno_forecast,1012.3,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-23 17:00:00
2025,9,23,18,31.1,metno_forecast,53,metno_forecast,0.0,metno_forecast,122,metno_forecast,18.0,metno_forecast,1011.7,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-23 18:00:00
2025,9,23,19,33.0,metno_forecast,46,metno_forecast,0.0,metno_forecast,123,metno_forecast,20.9,metno_forecast,1010.5,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 19:00:00
2025,9,23,20,34.0,metno_forecast,42,metno_forecast,0.0,metno_forecast,127,metno_forecast,23.0,metno_forecast,1009.3,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 20:00:00
2025,9,23,21,34.4,metno_forecast,40,metno_forecast,0.0,metno_forecast,130,metno_forecast,24.5,metno_forecast,1008.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 21:00:00
2025,9,23,22,34.2,metno_forecast,40,metno_forecast,0.0,metno_forecast,135,metno_forecast,24.1,metno_forecast,1007.9,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 22:00:00
2025,9,23,23,33.8,metno_forecast,40,metno_forecast,0.0,metno_forecast,139,metno_forecast,24.1,metno_forecast,1008.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-23 23:00:00
2025,9,24,0,32.4,metno_forecast,44,metno_forecast,0.0,metno_forecast,140,metno_forecast,21.6,metno_forecast,1008.6,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-24 00:00:00
2025,9,24,1,30.9,metno_forecast,51,metno_forecast,0.0,metno_forecast,143,metno_forecast,16.9,metno_forecast,1009.4,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-24 01:00:00
2025,9,24,2,29.6,metno_forecast,57,metno_forecast,0.0,metno_forecast,137,metno_forecast,14.4,metno_forecast,1009.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-24 02:00:00
2025,9,24,3,28.8,metno_forecast,62,metno_forecast,0.0,metno_forecast,144,metno_forecast,16.6,metno_forecast,1011.1,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-24 03:00:00
2025,9,24,4,27.9,metno_forecast,65,metno_forecast,0.0,metno_forecast,140,metno_forecast,17.6,metno_forecast,1012.2,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-24 04:00:00
2025,9,24,5,27.1,metno_forecast,68,metno_forecast,0.0,metno_forecast,126,metno_forecast,18.4,metno_forecast,1012.7,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-24 05:00:00
2025,9,24,6,26.4,metno_forecast,73,metno_forecast,0.0,metno_forecast,129,metno_forecast,17.6,metno_forecast,1013.0,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-24 06:00:00
2025,9,24,7,25.5,metno_forecast,79,metno_forecast,0.0,metno_forecast,124,metno_forecast,18.7,metno_forecast,1012.8,metno_forecast,0.0,metno_forecast,1.0,metno_forecast,2025-09-24 07:00:00
2025,9,24,8,24.9,metno_forecast,85,metno_forecast,0.0,metno_forecast,129,metno_forecast,17.3,metno_forecast,1012.8,metno_forecast,2.0,metno_forecast,1.0,metno_forecast,2025-09-24 08:00:00
2025,9,24,9,24.6,metno_forecast,88,metno_forecast,0.0,metno_forecast,127,metno_forecast,17.3,metno_forecast,1012.6,metno_forecast,7.0,metno_forecast,2.0,metno_forecast,2025-09-24 09:00:00
2025,9,24,10,24.5,metno_forecast,89,metno_forecast,0.0,metno_forecast,120,metno_forecast,16.9,metno_forecast,1012.8,metno_forecast,4.0,metno_forecast,3.0,metno_forecast,2025-09-24 10:00:00
2025,9,24,11,24.2,metno_forecast,89,metno_forecast,0.0,metno_forecast,116,metno_forecast,17.3,metno_forecast,1013.3,metno_forecast,3.0,metno_forecast,3.0,metno_forecast,2025-09-24 11:00:00
2025,9,24,12,24.0,metno_forecast,89,metno_forecast,0.0,metno_forecast,115,metno_forecast,15.1,metno_forecast,1013.8,metno_forecast,4.0,metno_forecast,2.0,metno_forecast,2025-09-24 12:00:00
2025,9,24,13,23.9,metno_forecast,88,metno_forecast,0.0,metno_forecast,112,metno_forecast,14.8,metno_forecast,1014.2,metno_forecast,5.0,metno_forecast,3.0,metno_forecast,2025-09-24 13:00:00
2025,9,24,14,24.9,metno_forecast,82,metno_forecast,0.0,metno_forecast,125,metno_forecast,19.4,metno_forecast,1014.8,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-24 14:00:00
2025,9,24,15,26.1,metno_forecast,75,metno_forecast,0.0,metno_forecast,128,metno_forecast,19.1,metno_forecast,1015.4,metno_forecast,7.0,metno_forecast,3.0,metno_forecast,2025-09-24 15:00:00
2025,9,24,16,27.6,metno_forecast,67,metno_forecast,0.0,metno_forecast,131,metno_forecast,18.4,metno_forecast,1015.6,metno_forecast,8.0,metno_forecast,3.0,metno_forecast,2025-09-24 16:00:00
2025,9,24,17,29.0,metno_forecast,61,metno_forecast,0.0,metno_forecast,132,metno_forecast,17.6,metno_forecast,1015.1,metno_forecast,4.0,metno_forecast,3.0,metno_forecast,2025-09-24 17:00:00
2025,9,24,18,30.9,metno_forecast,53,metno_forecast,0.0,metno_forecast,123,metno_forecast,16.6,metno_forecast,1014.6,metno_forecast,3.0,metno_forecast,3.0,metno_forecast,2025-09-24 18:00:00
2025,9,24,19,32.5,metno_forecast,45,metno_forecast,0.0,metno_forecast,118,metno_forecast,16.9,metno_forecast,1013.7,metno_forecast,2.0,metno_forecast,2.0,metno_forecast,2025-09-24 19:00:00
2025,9,24,20,33.2,metno_forecast,43,metno_forecast,0.0,metno_forecast,113,metno_forecast,17.3,metno_forecast,1012.8,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-24 20:00:00
2025,9,24,21,33.7,metno_forecast,42,metno_forecast,0.0,metno_forecast,125,metno_forecast,19.4,metno_forecast,1011.8,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-24 21:00:00
2025,9,24,22,33.5,metno_forecast,43,metno_forecast,0.0,metno_forecast,122,metno_forecast,19.8,metno_forecast,1011.0,metno_forecast,1.0,metno_forecast,2.0,metno_forecast,2025-09-24 22:00:00
2025,9,24,23,32.8,metno_forecast,43,metno_forecast,0.0,metno_forecast,122,metno_forecast,19.8,metno_forecast,1011.0,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-24 23:00:00
2025,9,25,0,31.8,metno_forecast,46,metno_forecast,0.0,metno_forecast,130,metno_forecast,15.8,metno_forecast,1011.7,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-25 00:00:00
2025,9,25,1,30.6,metno_forecast,51,metno_forecast,0.0,metno_forecast,138,metno_forecast,9.4,metno_forecast,1012.4,metno_forecast,1.0,metno_forecast,1.0,metno_forecast,2025-09-25 01:00:00
2025,9,25,2,29.6,metno_forecast,56,metno_forecast,0.0,metno_forecast,152,metno_forecast,9.7,metno_forecast,1013.7,metno_forecast,3.0,metno_forecast,2.0,metno_forecast,2025-09-25 02:00:00
2025,9,25,3,28.4,metno_forecast,62,metno_forecast,0.0,metno_forecast,86,metno_forecast,11.5,metno_forecast,1014.8,metno_forecast,7.0,metno_forecast,2.0,metno_forecast,2025-09-25 03:00:00
2025,9,25,4,27.6,metno_forecast,66,metno_forecast,0.3,metno_forecast,11,metno_forecast,7.9,metno_forecast,1015.6,metno_forecast,4.0,metno_forecast,8.0,metno_forecast,2025-09-25 04:00:00
2025,9,25,5,26.8,metno_forecast,70,metno_forecast,0.0,metno_forecast,114,metno_forecast,14.0,metno_forecast,1015.6,metno_forecast,3.0,metno_forecast,3.0,metno_forecast,2025-09-25 05:00:00
2025,9,25,6,25.6,metno_forecast,76,metno_forecast,0.0,metno_forecast,20,metno_forecast,11.9,metno_forecast,1016.5,metno_forecast,5.0,metno_forecast,2.0,metno_forecast,2025-09-25 06:00:00
2025,9,25,7,24.4,metno_forecast,82,metno_forecast,1.0,metno_forecast,133,metno_forecast,10.4,metno_forecast,1016.7,metno_forecast,4.0,metno_forecast,18.0,metno_forecast,2025-09-25 07:00:00
2025,9,25,8,24.6,metno_forecast,79,metno_forecast,0.0,metno_forecast,341,metno_forecast,11.2,metno_forecast,1015.5,metno_forecast,4.0,metno_forecast,3.0,metno_forecast,2025-09-25 08:00:00
2025,9,25,9,24.1,metno_forecast,80,metno_forecast,0.2,metno_forecast,359,metno_forecast,18.4,metno_forecast,1016.0,metno_forecast,6.0,metno_forecast,17.0,metno_forecast,2025-09-25 09:00:00
