speedLimit,distance,segmentProbeCounts_num,emissionProxy,isHighway,temp,rhum,wspd,pres,cldc,coco,hour,day,month,y_true,y_pred
40,5.93,12353,73253.29,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,7.35,76594,562965.9,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,37.37,128839,4814713.43,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.43,19823,404983.89,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,69.59,52646,3663635.14,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,10.91,14445,157594.95,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,42.69,47923,2045832.87,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,18.58,77072,1431997.7599999998,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,21.85,8632,188609.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,46.84,162955,7632812.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,16.43,53750,883112.5,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,97.99,20437,2002621.63,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,14.22,5062,71981.64,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,40.85,13644,557357.4,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,144.85,18470,2675379.5,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,50.8,135925,6904990.0,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.33,120960,2459116.8,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,84.37,5871,495336.27,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,75.96,102210,7763871.6,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.47,5502,112625.94,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,46.57,6259,291481.63,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,44.72,780,34881.6,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,42.53,11534,490541.02,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,36.95,102393,3783421.35,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
70,47.69,259062,12354666.78,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,9.61,4,38.44,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,59.3,240894,14285014.2,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,32.95,36927,1216744.65,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,60.42,29431,1778221.02,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,52.96,31831,1685769.76,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,105.89,61927,6557450.03,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
38,25.5,9003,229576.5,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,47.4,40600,1924440.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,25.82,36672,946871.04,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,84.67,260027,22016486.09,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,35.68,50008,1784285.44,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,95.79,11050,1058479.5,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,6.08,84555,514094.4,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,209.85,117731,24705850.35,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,61.89,10897,674415.33,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,11.16,167,1863.72,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
110,121.54,53961,6558419.94,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,25.86,8801,227593.86,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,21.34,36357,775858.38,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,9.78,130793,1279155.5399999998,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,96.27,13218,1272496.86,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,114.85,185637,21320409.45,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,22.07,90278,1992435.46,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,67.61,29501,1994562.61,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,855.47,49423,42279893.81,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,36.87,13548,499514.76,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,22.2,16425,364635.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,91.33,68565,6262041.45,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,89.96,62988,5666400.48,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,7.55,100026,755196.2999999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,25.68,39636,1017852.48,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,90.63,99366,9005540.58,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,27.36,92547,2532085.92,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,43.8,12355,541149.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,37.55,25356,952117.8,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,25.03,105341,2636685.23,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,341.52,31888,10890389.76,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,50.7,26353,1336097.1,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,11.22,293370,3291611.4000000004,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,67.88,7843,532382.84,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,17.94,96647,1733847.1800000002,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,775.82,65742,51003958.440000005,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,47.62,32304,1538316.48,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
26,20.13,35619,717010.47,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,9.74,58955,574221.7000000001,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,45.39,97221,4412861.19,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,10.47,263085,2754499.95,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,82.08,16362,1342992.96,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,40.58,28171,1143179.18,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,93.47,5210,486978.7,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,52.59,34386,1808359.74,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,45.61,35385,1613909.85,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,30.0,9613,288390.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,158.43,57791,9155828.13,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,35.38,61135,2162956.3000000003,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,45.77,1608,73598.16,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,76.35,290066,22146539.1,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,29.94,31434,941133.96,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,15.47,78247,1210481.09,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,76.79,14094,1082278.26,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,18.97,84031,1594068.0699999998,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.53,199163,4088816.39,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,55.5,28643,1589686.5,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,433.86,44227,19188326.22,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,35.8,11978,428812.4,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,209.7,160044,33561226.8,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
47,133.68,21989,2939489.52,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,12.98,41643,540526.14,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,57.9,46516,2693276.4,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,17.62,1970,34711.4,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,29.47,25929,764127.63,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,112.99,24874,2810513.26,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,127.95,56692,7253741.4,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,168.64,102789,17334336.959999997,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,9.01,230304,2075039.04,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,82.7,35215,2912280.5,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,22.83,264674,6042507.42,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,25.92,20948,542972.16,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,74.83,25785,1929491.55,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,26.84,47913,1285984.92,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
39,6.68,12490,83433.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,76.23,53319,4064507.37,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,128.13,3813,488559.69,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,73.7,60643,4469389.100000001,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,20.2,268589,5425497.8,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,96.96,8259,800792.6399999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,557.61,62347,34765310.67,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,105.15,18429,1937809.35,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,15.51,18134,281258.34,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,22.99,14852,341447.48,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,28.58,6483,185284.14,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,46.91,21940,1029205.4,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,29.81,261,7780.41,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,68.13,12683,864092.7899999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,10.9,8673,94535.7,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,39.41,15527,611919.07,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
70,31.41,542733,17047243.53,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,3.76,22827,85829.51999999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,10.06,56632,569717.92,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,13.27,5743,76209.61,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,37.43,3618,135421.74,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,33.07,35936,1188403.52,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,12.88,5825,75026.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,171.08,35441,6063246.28,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,17.69,58506,1034971.14,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,8.28,82981,687082.6799999999,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,173.51,14936,2591545.36,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,14.95,30426,454868.7,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,27.76,299742,8320837.920000001,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,33.99,5048,171581.52000000002,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,128.72,16535,2128385.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,35.42,119805,4243493.100000001,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,161.01,75008,12077038.08,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,78.27,97251,7611835.77,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,22.88,24531,561269.28,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,42.23,9863,416514.49,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,10.05,3297,33134.850000000006,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,22.97,49392,1134534.24,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,7.23,2444,17670.120000000003,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
18,15.17,12564,190595.88,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,35.32,16371,578223.72,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,25.89,38752,1003289.28,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,25.25,23761,599965.25,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,55.62,33365,1855761.3,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,51.23,28982,1484747.86,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,27.73,29995,831761.35,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,13.76,34106,469298.56,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,21.92,106382,2331893.4400000004,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,28.52,30998,884062.96,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,66.57,26622,1772226.5399999998,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.21,118112,2387043.52,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,4.45,9408,41865.6,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,22.19,140677,3121622.6300000004,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,17.68,60500,1069640.0,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,102.34,44132,4516468.88,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,99.38,35825,3560288.5,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,9.2,51054,469696.8,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,15.72,36287,570431.64,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,7.43,29585,219816.55,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,58.93,70184,4135943.12,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,14.8,14938,221082.4,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,97.65,93215,9102444.75,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,40.49,8349,338051.01,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,26.94,185707,5002946.58,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,14.13,47044,664731.7200000001,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,25.1,34971,877772.1000000001,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,75.96,173277,13162120.919999998,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,16.74,159276,2666280.24,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,47.37,425,20132.25,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
25,82.27,74243,6107971.609999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,16.23,134758,2187122.34,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,9.0,53719,483471.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,20.32,19462,395467.84,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,41.61,431281,17945602.41,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,190.96,21324,4072031.04,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,21.09,100520,2119966.8,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,30.68,31327,961112.36,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,100.98,53688,5421414.24,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,158.67,21634,3432666.78,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,74.99,20152,1511198.48,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,42.36,9899,419321.64,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,13.87,5761,79905.06999999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,41.92,7366,308782.72000000003,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,138.37,31584,4370278.08,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,13.26,8252,109421.52,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,10.44,326722,3410977.68,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
110,44.84,25665,1150818.6,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,10.59,17260,182783.4,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,101.61,116561,11843763.21,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,17.08,109815,1875640.2,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,6.6,221539,1462157.4,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,57.43,51255,2943574.65,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,16.5,40778,672837.0,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,10.89,32279,351518.31,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,49.23,7126,350812.98,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,43.43,12735,553081.05,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,13.44,17268,232081.92,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,69.52,52531,3651955.12,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,43.65,21839,953272.35,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,69.13,121305,8385814.649999999,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,8.61,568,4890.48,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,92.51,331624,30678536.24,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,39.41,57790,2277503.9,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,47.02,138732,6523178.640000001,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
30,13.61,45117,614042.37,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
40,35.34,17554,620358.3600000001,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
50,13.23,485604,6424540.92,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,36.25,261506,9479592.5,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,4.97,87908,436902.76,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,12.38,66607,824594.66,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,145.66,540363,78709274.58,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,84.67,10470,886494.9,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,37.82,16586,627282.52,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,50.24,37669,1892490.56,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
60,29.63,1009,29896.67,0,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
80,8.74,311023,2718341.02,1,20.0,43.0,11.1,1018.0,0.0,1.0,0,1,1,0.0039,0.0038999999999990965
