datetime,co,no,no2,nox,o3,pm10,pm25,so2,temp,rhum,prcp,wdir,wspd,wpgt,pres,cldc,coco
2023-08-02 22:00:00+00:00,0.7935,0.006716666666666667,0.0083333333333333,0.014866666666666667,0.03708333333333333,33.666666666666664,13.6525,0.0037333333333333164,37.4,28.0,0.0,93.33333333333333,13.533333333333333,,1012.9,1.6666666666666667,1.3333333333333333
2023-08-02 23:00:00+00:00,0.9926,0.007433333333333316,0.010066666666666666,0.0173333333333333,0.03403333333333333,37.5,16.194,0.0037,37.06666666666667,27.666666666666668,0.0,100.0,13.200000000000001,,1012.3666666666667,1.6666666666666667,1.0
2023-08-03 00:00:00+00:00,0.9944000000000001,0.006483333333333334,0.0103833333333333,0.0167,0.03155,35.166666666666664,12.885,0.0036666666666666666,36.0,26.333333333333332,0.0,98.0,23.900000000000002,,1012.6,2.0,1.0
2023-08-03 01:00:00+00:00,0.9970000000000001,0.006033333333333317,0.010516666666666665,0.01639999999999998,0.027033333333333336,46.0,16.2,0.0029333333333333334,33.800000000000004,36.333333333333336,0.0,112.0,24.666666666666668,,1013.4,3.6666666666666665,2.0
2023-08-03 02:00:00+00:00,0.8048333333333333,0.0047666666666666664,0.007333333333333317,0.0119,0.025433333333333336,61.166666666666664,14.653333333333334,0.0026333333333333334,31.733333333333334,43.666666666666664,0.0,128.66666666666666,27.866666666666664,,1014.3333333333334,3.0,2.3333333333333335
2023-08-03 03:00:00+00:00,0.7745000000000001,0.0049333333333333165,0.007983333333333316,0.012733333333333333,0.02366666666666667,50.0,6.359999999999999,0.0027166666666666663,31.166666666666668,46.666666666666664,0.0,112.66666666666667,24.933333333333334,,1015.0666666666666,1.3333333333333333,2.0
2023-08-03 04:00:00+00:00,0.9141999999999999,0.004633333333333334,0.007299999999999984,0.011749999999999998,0.023783333333333333,33.0,7.295,0.00265,30.266666666666666,51.666666666666664,0.0,114.33333333333333,25.400000000000002,,1015.8000000000001,1.3333333333333333,1.6666666666666667
2023-08-03 05:00:00+00:00,0.7473333333333333,0.0042999999999999835,0.007183333333333316,0.011316666666666668,0.022699999999999998,29.5,5.41,0.0025666666666666667,29.03333333333333,56.666666666666664,0.0,115.66666666666667,23.133333333333336,,1016.1333333333333,0.3333333333333333,1.0
2023-08-03 06:00:00+00:00,0.8772,0.003616666666666667,0.0064333333333333334,0.009833333333333333,0.023116666666666664,25.5,6.716666666666666,0.0025166666666666666,26.766666666666666,71.0,0.0,132.0,17.966666666666665,,1015.6999999999999,0.3333333333333333,1.0
2023-08-03 07:00:00+00:00,0.8934000000000001,0.004216666666666666,0.007233333333333334,0.011249999999999982,0.02036666666666667,23.166666666666668,6.433333333333334,0.002833333333333333,26.5,72.0,0.0,126.0,16.233333333333334,,1015.0666666666666,0.6666666666666666,1.0
2023-08-03 08:00:00+00:00,0.7581666666666668,0.0039000000000000003,0.0076166666666666666,0.011316666666666668,0.019083333333333334,24.0,7.49,0.00326666666666665,25.733333333333334,74.0,0.0,124.0,15.466666666666667,,1014.8000000000001,1.0,1.0
2023-08-03 09:00:00+00:00,0.876,0.004183333333333317,0.006999999999999983,0.010983333333333317,0.018266666666666667,24.333333333333332,5.816666666666666,0.0031666666666666666,25.400000000000002,74.66666666666667,0.0,127.66666666666667,12.333333333333334,,1014.5333333333333,1.0,1.0
2023-08-03 10:00:00+00:00,0.8714000000000001,0.0050999999999999995,0.008166666666666668,0.013099999999999981,0.015933333333333334,24.0,3.9975,0.002983333333333333,24.933333333333334,77.0,0.0,167.66666666666666,11.6,,1014.6333333333333,0.6666666666666666,1.3333333333333333
2023-08-03 11:00:00+00:00,0.7865000000000001,0.008333333333333333,0.009799999999999984,0.0179333333333333,0.01394,25.833333333333332,5.61,0.0028333333333333335,24.7,78.66666666666667,0.0,156.0,10.733333333333334,,1015.1666666666666,0.0,1.0
2023-08-03 12:00:00+00:00,0.8433333333333334,0.010999999999999982,0.011366666666666666,0.02215,0.011099999999999999,33.666666666666664,5.79,0.0029,25.066666666666666,77.66666666666667,0.0,175.0,9.5,,1015.7666666666668,0.3333333333333333,1.0
2023-08-03 13:00:00+00:00,0.9009999999999999,0.011083333333333334,0.009833333333333317,0.020783333333333317,0.015166666666666667,35.333333333333336,8.703999999999999,0.0029666666666666665,25.8,74.33333333333333,0.0,110.0,6.733333333333333,,1015.2333333333332,1.3333333333333333,1.0
2023-08-03 14:00:00+00:00,0.9588333333333333,0.012149999999999966,0.010833333333333334,0.022816666666666666,0.02025,34.333333333333336,14.762,0.0035499999999999998,27.133333333333336,71.0,0.0,108.33333333333333,7.233333333333333,,1015.5,3.0,2.0
2023-08-03 15:00:00+00:00,0.9773333333333333,0.01166666666666665,0.013166666666666667,0.024683333333333335,0.027083333333333334,40.666666666666664,24.418,0.00426666666666665,28.8,62.0,0.0,126.33333333333333,9.533333333333333,,1015.9,2.0,2.0
2023-08-03 16:00:00+00:00,0.9613333333333333,0.008866666666666667,0.013583333333333317,0.022266666666666646,0.03714999999999998,49.666666666666664,22.25,0.00416666666666665,30.8,56.666666666666664,0.0,111.66666666666667,8.5,,1015.9,2.0,2.0
2023-08-03 17:00:00+00:00,0.9356666666666666,0.008416666666666666,0.014433333333333333,0.02266666666666663,0.04588333333333331,52.666666666666664,22.642000000000003,0.005316666666666667,32.333333333333336,49.0,0.0,107.33333333333333,9.799999999999999,,1015.6333333333333,1.3333333333333333,1.0
